iter	MAE
4780	49050.39954
4781	49049.46148
4782	49048.19
4783	49047.90889
4784	49046.98188
4785	49045.32271
4786	49043.76939
4787	49043.00443
4788	49042.07036
4789	49040.99044
4790	49038.81451
4791	49036.06182
4792	49032.76486
4793	49032.15975
4794	49031.54135
4795	49030.87257
4796	49029.99845
4797	49029.83433
4798	49029.59345
4799	49028.38482
4800	49026.79999
4801	49026.27386
4802	49025.2116
4803	49023.88755
4804	49023.87821
4805	49022.99633
4806	49022.70067
4807	49019.37532
4808	49018.85989
4809	49018.41859
4810	49016.75606
4811	49015.90916
4812	49014.15626
4813	49013.65232
4814	49012.87063
4815	49011.87591
4816	49009.96322
4817	49009.78672
4818	49009.06697
4819	49007.99394
4820	49005.64826
4821	49003.08984
4822	49000.7951
4823	48997.85711
4824	48996.90941
4825	48993.82122
4826	48992.12953
4827	48990.23517
4828	48988.72833
4829	48987.83377
4830	48984.74294
4831	48983.49036
4832	48978.46063
4833	48978.16367
4834	48977.25347
4835	48976.18132
4836	48975.21802
4837	48974.28669
4838	48972.99882
4839	48972.24669
4840	48971.32821
4841	48970.63902
4842	48969.58442
4843	48968.32398
4844	48968.30854
4845	48966.47047
4846	48965.72788
4847	48964.26146
4848	48963.29897
4849	48961.98197
4850	48959.77826
4851	48956.16338
4852	48955.95532
4853	48954.36285
4854	48950.46078
4855	48948.84683
4856	48948.33332
4857	48947.62509
4858	48946.22002
4859	48945.51073
4860	48944.06238
4861	48943.04725
4862	48941.85588
4863	48941.43565
4864	48940.54998
4865	48939.79061
4866	48938.25917
4867	48936.29001
4868	48934.63779
4869	48934.13455
4870	48933.46236
4871	48931.72966
4872	48930.78292
4873	48929.44976
4874	48928.39613
4875	48926.24108
4876	48924.71744
4877	48922.8531
4878	48921.26184
4879	48920.46904
4880	48919.08908
4881	48917.96842
4882	48916.92085
4883	48915.60917
4884	48914.35134
4885	48914.04105
4886	48911.88356
4887	48911.09256
4888	48910.15777
4889	48905.0266
4890	48904.40203
4891	48902.81469
4892	48902.45177
4893	48899.41208
4894	48898.17496
4895	48897.4888
4896	48896.76339
4897	48896.43841
4898	48895.03797
4899	48893.46947
4900	48892.20428
4901	48889.72342
4902	48887.63827
4903	48886.66959
4904	48885.95169
4905	48884.84389
4906	48884.11751
4907	48883.41553
4908	48882.18488
4909	48881.52889
4910	48880.15219
4911	48879.38716
4912	48877.96903
4913	48876.76354
4914	48875.34413
4915	48871.12583
4916	48868.35701
4917	48867.42623
4918	48866.59654
4919	48865.32525
4920	48864.58323
4921	48863.11143
4922	48861.65279
4923	48861.0984
4924	48860.50745
4925	48858.61259
4926	48858.01068
4927	48856.33874
4928	48855.34666
4929	48853.61613
4930	48852.91777
4931	48851.62056
4932	48851.06663
4933	48847.53737
4934	48846.73575
4935	48846.42684
4936	48843.12515
4937	48842.07634
4938	48839.21081
4939	48838.67677
4940	48837.5477
4941	48836.71297
4942	48835.11032
4943	48834.15195
4944	48833.26595
4945	48831.26994
4946	48830.57217
4947	48830.2329
4948	48830.17712
4949	48828.59239
4950	48828.00933
4951	48826.98705
4952	48825.15919
4953	48822.86764
4954	48822.02238
4955	48819.49577
4956	48818.76411
4957	48817.75553
4958	48817.34618
4959	48816.66033
4960	48815.9977
4961	48815.24435
4962	48814.40075
4963	48814.35817
4964	48813.47406
4965	48811.49741
4966	48810.32223
4967	48809.78838
4968	48806.10531
4969	48802.27203
4970	48801.78166
4971	48800.81104
4972	48800.78533
4973	48800.50111
4974	48797.3831
4975	48796.94447
4976	48795.037
4977	48794.23894
4978	48793.98722
4979	48792.27416
4980	48791.61229
4981	48789.49581
4982	48788.66434
4983	48784.45135
4984	48784.28044
4985	48783.01769
4986	48780.55668
4987	48778.71051
4988	48775.71973
4989	48775.00186
4990	48773.61535
4991	48772.51478
4992	48771.69754
4993	48769.4429
4994	48767.63768
4995	48767.01922
4996	48766.25835
4997	48765.65133
4998	48764.71163
4999	48763.34568
5000	48761.50282
5001	48760.82024
5002	48760.46321
5003	48759.55054
5004	48758.47063
5005	48756.93859
5006	48756.08008
5007	48754.36569
5008	48754.13704
5009	48749.14761
5010	48747.80665
5011	48746.74573
5012	48745.44522
5013	48744.43198
5014	48743.70641
5015	48742.20821
5016	48741.184
5017	48739.33892
5018	48738.95351
5019	48738.05662
5020	48737.07749
5021	48736.12186
5022	48735.1349
5023	48733.514
5024	48732.34734
5025	48731.69493
5026	48729.65999
5027	48725.8645
5028	48725.31839
5029	48724.60131
5030	48724.41495
5031	48723.54777
5032	48721.18779
5033	48718.18348
5034	48717.15949
5035	48715.61509
5036	48714.90439
5037	48713.25393
5038	48712.73569
5039	48711.75518
5040	48710.94679
5041	48709.09339
5042	48708.53583
5043	48708.26924
5044	48707.0652
5045	48705.97372
5046	48705.31249
5047	48703.56385
5048	48701.86287
5049	48700.21934
5050	48696.64384
5051	48695.87611
5052	48694.62554
5053	48692.91119
5054	48691.123
5055	48690.0183
5056	48686.07678
5057	48685.70267
5058	48684.61212
5059	48683.1245
5060	48682.06787
5061	48681.50772
5062	48680.87405
5063	48679.65269
5064	48678.30416
5065	48678.26388
5066	48677.51469
5067	48676.83225
5068	48674.91056
5069	48673.47935
5070	48673.21267
5071	48672.0039
5072	48671.56902
5073	48670.789
5074	48669.79455
5075	48668.92387
5076	48668.24384
5077	48667.4459
5078	48665.87787
5079	48665.22942
5080	48664.43597
5081	48663.11819
5082	48662.70139
5083	48660.95817
5084	48659.65041
5085	48658.40096
5086	48657.41107
5087	48656.79893
5088	48655.60909
5089	48654.80038
5090	48654.37446
5091	48654.17082
5092	48653.98405
5093	48651.6731
5094	48650.30263
5095	48647.50027
5096	48646.43807
5097	48643.29924
5098	48640.87128
5099	48639.54192
5100	48638.40726
5101	48637.55342
5102	48635.61389
5103	48633.93183
5104	48633.31898
5105	48632.53132
5106	48631.85055
5107	48630.05439
5108	48629.30929
5109	48628.85624
5110	48627.62344
5111	48626.75093
5112	48622.07946
5113	48619.08539
5114	48618.09396
5115	48616.54108
5116	48615.36555
5117	48614.92445
5118	48614.4384
5119	48613.24293
5120	48612.4219
5121	48611.78551
5122	48607.30733
5123	48606.76123
5124	48603.33415
5125	48602.6955
5126	48602.45921
5127	48602.41992
5128	48601.51278
5129	48600.87257
5130	48599.60562
5131	48596.49096
5132	48595.93466
5133	48593.43075
5134	48593.08533
5135	48591.28369
5136	48590.70921
5137	48589.77857
5138	48588.8975
5139	48587.4194
5140	48586.0858
5141	48584.87065
5142	48583.55629
5143	48583.18626
5144	48581.6496
5145	48580.17642
5146	48579.69784
5147	48576.85482
5148	48574.41314
5149	48574.22027
5150	48573.04199
5151	48572.67968
5152	48571.06452
5153	48570.27047
5154	48569.80037
5155	48565.75731
5156	48563.88137
5157	48563.17437
5158	48562.64392
5159	48559.13689
5160	48557.09601
5161	48556.11886
5162	48555.52999
5163	48554.46276
5164	48552.03825
5165	48548.56427
5166	48546.57832
5167	48544.9531
5168	48541.98024
5169	48540.63599
5170	48539.84929
5171	48539.36208
5172	48537.86477
5173	48537.57515
5174	48536.73341
5175	48535.43911
5176	48532.72284
5177	48531.36449
5178	48530.46755
5179	48529.13086
5180	48528.48567
5181	48527.91868
5182	48527.1545
5183	48526.67462
5184	48525.76396
5185	48524.06805
5186	48523.25736
5187	48522.71478
5188	48521.95092
5189	48520.47569
5190	48518.5013
5191	48517.20572
5192	48516.6789
5193	48513.74811
5194	48513.05205
5195	48512.05592
5196	48510.18388
5197	48509.67237
5198	48509.47495
5199	48508.09059
5200	48507.2789
5201	48506.36311
5202	48505.43624
5203	48504.79662
5204	48503.64138
5205	48501.8156
5206	48499.93307
5207	48498.34233
5208	48495.50854
5209	48494.47972
5210	48493.04954
5211	48489.67143
5212	48487.80995
5213	48487.056
5214	48486.34959
5215	48485.8733
5216	48484.97379
5217	48483.64033
5218	48482.25546
5219	48480.66138
5220	48479.57803
5221	48478.51471
5222	48478.07795
5223	48476.01469
5224	48475.66285
5225	48474.33876
5226	48473.66345
5227	48472.79477
5228	48471.73368
5229	48469.08988
5230	48465.21817
5231	48464.36896
5232	48463.93384
5233	48463.08817
5234	48462.32928
5235	48460.8336
5236	48457.13774
5237	48457.00686
5238	48455.29151
5239	48449.5412
5240	48449.0694
5241	48447.352
5242	48446.44144
5243	48445.36644
5244	48443.99393
5245	48443.23996
5246	48442.61108
5247	48442.08102
5248	48441.3237
5249	48438.92363
5250	48436.69714
5251	48436.32724
5252	48435.79156
5253	48434.59583
5254	48430.38731
5255	48429.05281
5256	48428.27581
5257	48427.33963
5258	48425.42446
5259	48424.45914
5260	48421.27614
5261	48415.51029
5262	48414.04654
5263	48412.45796
5264	48410.16142
5265	48409.72051
5266	48408.4794
5267	48407.94204
5268	48406.6623
5269	48405.66362
5270	48404.66451
5271	48403.38176
5272	48403.00994
5273	48402.16717
5274	48399.97381
5275	48397.45715
5276	48391.82903
5277	48389.45209
5278	48388.24266
5279	48387.19999
5280	48386.2489
5281	48384.35045
5282	48382.88206
5283	48380.59077
5284	48377.90839
5285	48376.60326
5286	48376.17218
5287	48374.80944
5288	48373.85457
5289	48372.87195
5290	48371.40107
5291	48368.73087
5292	48367.1755
5293	48365.39158
5294	48364.71619
5295	48363.71495
5296	48362.83462
5297	48362.48009
5298	48360.20165
5299	48358.72212
5300	48357.43142
5301	48355.57595
5302	48354.02059
5303	48352.78363
5304	48350.33573
5305	48349.78354
5306	48348.58467
5307	48346.30434
5308	48342.44227
5309	48341.51756
5310	48340.35737
5311	48339.38414
5312	48336.63607
5313	48335.24979
5314	48335.16471
5315	48334.61621
5316	48334.069
5317	48332.15082
5318	48331.07621
5319	48330.21077
5320	48330.18825
5321	48328.90323
5322	48327.4961
5323	48324.98366
5324	48323.9442
5325	48323.25551
5326	48322.76452
5327	48321.14313
5328	48320.516
5329	48320.09597
5330	48319.16409
5331	48317.36592
5332	48316.15504
5333	48314.91262
5334	48313.77016
5335	48312.05165
5336	48311.81872
5337	48311.61931
5338	48310.61472
5339	48308.91263
5340	48307.84582
5341	48307.03598
5342	48306.03934
5343	48304.52302
5344	48303.61782
5345	48303.51325
5346	48302.95416
5347	48302.27687
5348	48301.19784
5349	48298.22089
5350	48297.13607
5351	48296.75659
5352	48293.70879
5353	48292.07241
5354	48291.75588
5355	48290.62228
5356	48287.94109
5357	48286.47597
5358	48283.81161
5359	48283.09168
5360	48281.8881
5361	48280.28953
5362	48277.58923
5363	48275.83083
5364	48272.66345
5365	48272.1153
5366	48270.93728
5367	48270.37777
5368	48269.29182
5369	48268.781
5370	48265.91484
5371	48257.61294
5372	48256.77526
5373	48256.03754
5374	48255.23538
5375	48254.00408
5376	48251.12751
5377	48249.78766
5378	48249.34177
5379	48244.06811
5380	48243.51018
5381	48242.66579
5382	48241.3919
5383	48240.38742
5384	48239.3179
5385	48238.64921
5386	48235.86162
5387	48234.93567
5388	48234.09345
5389	48233.03077
5390	48232.2155
5391	48230.87176
5392	48230.24909
5393	48229.33539
5394	48228.76608
5395	48227.97345
5396	48226.48812
5397	48226.19582
5398	48225.76108
5399	48224.42843
5400	48223.29847
5401	48222.11361
5402	48219.13459
5403	48218.96148
5404	48218.52015
5405	48215.7939
5406	48214.24707
5407	48213.93233
5408	48213.64662
5409	48213.08797
5410	48212.44079
5411	48212.31245
5412	48210.50394
5413	48203.99213
5414	48202.97024
5415	48202.13552
5416	48200.98687
5417	48199.82319
5418	48198.8852
5419	48197.86918
5420	48197.34556
5421	48196.59368
5422	48195.01941
5423	48194.18657
5424	48193.64787
5425	48191.722
5426	48189.70817
5427	48189.32766
5428	48187.61853
5429	48186.91517
5430	48186.58003
5431	48186.47272
5432	48185.55886
5433	48184.18739
5434	48183.09561
5435	48181.88844
5436	48180.54447
5437	48179.87414
5438	48178.75669
5439	48175.37865
5440	48175.25309
5441	48173.48408
5442	48172.94108
5443	48171.34586
5444	48170.15439
5445	48169.75461
5446	48168.69298
5447	48167.50549
5448	48166.96587
5449	48166.50137
5450	48165.93648
5451	48160.51116
5452	48159.78699
5453	48157.71877
5454	48156.93011
5455	48155.08722
5456	48154.39593
5457	48153.77129
5458	48152.67296
5459	48152.35743
5460	48151.86426
5461	48150.97359
5462	48150.67339
5463	48149.24992
5464	48148.13655
5465	48143.58355
5466	48142.10118
5467	48141.53247
5468	48140.30107
5469	48136.19002
5470	48136.07945
5471	48135.28978
5472	48134.48969
5473	48133.77496
5474	48133.03243
5475	48132.46804
5476	48128.14879
5477	48126.95809
5478	48126.22137
5479	48124.42619
5480	48124.04613
5481	48123.30072
5482	48122.54491
5483	48121.37588
5484	48119.62328
5485	48115.02992
5486	48114.18733
5487	48113.13772
5488	48112.05391
5489	48111.49339
5490	48111.11447
5491	48110.1893
5492	48109.66448
5493	48107.884
5494	48107.24935
5495	48105.35284
5496	48104.88347
5497	48103.87621
5498	48102.27519
5499	48101.09851
5500	48098.06712
5501	48096.24312
5502	48095.14192
5503	48093.77958
5504	48092.97551
5505	48092.29717
5506	48091.81097
5507	48088.62022
5508	48085.41086
5509	48083.63364
5510	48082.29774
5511	48080.74485
5512	48079.9286
5513	48079.79771
5514	48079.20288
5515	48077.88654
5516	48075.75026
5517	48074.80919
5518	48074.14762
5519	48073.42101
5520	48070.5146
5521	48069.18412
5522	48067.82677
5523	48066.09429
5524	48065.51127
5525	48063.65547
5526	48060.89349
5527	48060.31615
5528	48057.89305
5529	48057.44107
5530	48057.33157
5531	48055.87556
5532	48055.07376
5533	48054.22062
5534	48052.84422
5535	48052.28047
5536	48051.72604
5537	48051.17885
5538	48049.42108
5539	48048.47064
5540	48047.95168
5541	48046.7866
5542	48045.17879
5543	48041.91477
5544	48041.0067
5545	48039.71902
5546	48038.68752
5547	48038.03204
5548	48037.17707
5549	48034.66317
5550	48034.09989
5551	48033.65022
5552	48028.108
5553	48026.768
5554	48025.3526
5555	48024.18254
5556	48020.46853
5557	48018.81618
5558	48017.99952
5559	48014.14575
5560	48013.30574
5561	48012.53184
5562	48011.1994
5563	48009.23606
5564	48008.36729
5565	48006.20031
5566	48005.37818
5567	48004.16539
5568	48003.05569
5569	48002.93991
5570	48001.00261
5571	48000.21739
5572	47999.92021
5573	47999.86839
5574	47997.93411
5575	47997.0692
5576	47995.9824
5577	47995.34502
5578	47994.71225
5579	47994.65053
5580	47994.03357
5581	47992.84734
5582	47988.27052
5583	47986.26517
5584	47985.05504
5585	47983.7715
5586	47981.48746
5587	47980.35173
5588	47979.154
5589	47977.28402
5590	47976.20108
5591	47974.71349
5592	47973.53993
5593	47971.47175
5594	47970.45131
5595	47969.24647
5596	47968.50195
5597	47967.11048
5598	47966.9596
5599	47964.01564
5600	47961.09521
5601	47959.38862
5602	47958.59392
5603	47956.23538
5604	47955.08433
5605	47953.73626
5606	47952.6766
5607	47951.80989
5608	47950.94676
5609	47948.10025
5610	47947.6933
5611	47946.68254
5612	47946.10341
5613	47945.19906
5614	47944.69126
5615	47943.27807
5616	47942.62795
5617	47941.13626
5618	47939.17036
5619	47939.13812
5620	47938.80308
5621	47938.50717
5622	47937.99424
5623	47936.82875
5624	47933.17567
5625	47929.42124
5626	47928.16496
5627	47927.81502
5628	47927.16799
5629	47925.85709
5630	47924.58291
5631	47921.50175
5632	47920.67901
5633	47919.50093
5634	47918.58822
5635	47916.58919
5636	47914.93068
5637	47914.70613
5638	47913.1288
5639	47912.29509
5640	47911.81633
5641	47910.7693
5642	47909.74309
5643	47909.30926
5644	47908.69323
5645	47907.85839
5646	47907.68844
5647	47906.96635
5648	47905.34636
5649	47903.59068
5650	47903.22465
5651	47902.60844
5652	47902.24159
5653	47901.37073
5654	47900.84865
5655	47900.35904
5656	47898.45019
5657	47896.80021
5658	47896.19657
5659	47895.03672
5660	47892.40011
5661	47891.97445
5662	47891.53041
5663	47890.97441
5664	47890.80576
5665	47890.06164
5666	47889.20924
5667	47886.60767
5668	47885.35376
5669	47884.82046
5670	47882.70117
5671	47880.63949
5672	47878.21957
5673	47877.41075
5674	47876.80883
5675	47876.35708
5676	47875.87552
5677	47874.55956
5678	47873.98569
5679	47873.74178
5680	47871.59662
5681	47868.7802
5682	47867.11907
5683	47865.97317
5684	47865.85287
5685	47865.20314
5686	47862.63909
5687	47860.43314
5688	47859.10578
5689	47858.91913
5690	47854.6117
5691	47853.95303
5692	47852.68985
5693	47851.66027
5694	47850.74058
5695	47847.82068
5696	47846.41985
5697	47844.97476
5698	47843.90248
5699	47843.29592
5700	47841.52387
5701	47840.66826
5702	47839.73985
5703	47838.7861
5704	47837.46854
5705	47837.23308
5706	47835.71773
5707	47834.66685
5708	47833.17208
5709	47832.19392
5710	47831.00755
5711	47829.52708
5712	47828.51923
5713	47827.48306
5714	47826.47064
5715	47825.86153
5716	47824.69116
5717	47822.95833
5718	47822.10875
5719	47821.30065
5720	47820.67378
5721	47819.81746
5722	47819.05368
5723	47818.19929
5724	47816.5717
5725	47815.90972
5726	47815.43669
5727	47815.0892
5728	47814.76441
5729	47811.68811
5730	47810.65323
5731	47810.00083
5732	47809.03703
5733	47808.30856
5734	47808.00913
5735	47806.15789
5736	47805.10574
5737	47804.21538
5738	47803.25729
5739	47800.15081
5740	47799.37983
5741	47799.30891
5742	47798.86838
5743	47797.90228
5744	47796.66533
5745	47796.29697
5746	47795.24577
5747	47794.41754
5748	47793.53437
5749	47792.73207
5750	47791.72716
5751	47790.90287
5752	47789.33938
5753	47788.92115
5754	47787.79445
5755	47787.17798
5756	47786.89556
5757	47786.21282
5758	47785.77652
5759	47784.73361
5760	47784.20255
5761	47783.41151
5762	47782.64659
5763	47780.71509
5764	47779.60875
5765	47778.81822
5766	47777.77945
5767	47776.94689
5768	47775.73635
5769	47774.67497
5770	47772.69406
5771	47771.72856
5772	47770.68441
5773	47769.55594
5774	47768.73282
5775	47767.73525
5776	47766.90472
5777	47764.9273
5778	47764.28601
5779	47763.52849
5780	47762.51867
5781	47761.47724
5782	47757.22488
5783	47756.76976
5784	47754.06326
5785	47752.7797
5786	47752.44609
5787	47750.48668
5788	47749.58072
5789	47748.76874
5790	47746.72931
5791	47745.75036
5792	47744.56124
5793	47743.50985
5794	47742.23418
5795	47741.84433
5796	47741.66141
5797	47740.25336
5798	47739.61547
5799	47738.17401
5800	47738.02552
5801	47737.47368
5802	47737.41937
5803	47735.84759
5804	47735.22123
5805	47733.54965
5806	47733.09529
5807	47731.59055
5808	47730.53917
5809	47729.9895
5810	47729.35882
5811	47728.87215
5812	47728.0624
5813	47726.86262
5814	47726.68709
5815	47726.40356
5816	47725.6102
5817	47722.03932
5818	47721.7442
5819	47720.4022
5820	47719.64644
5821	47718.69639
5822	47718.297
5823	47717.4459
5824	47715.11019
5825	47713.13176
5826	47710.54949
5827	47710.13126
5828	47709.06626
5829	47707.831
5830	47705.90132
5831	47704.75414
5832	47702.93756
5833	47702.55215
5834	47701.35665
5835	47696.54547
5836	47695.76886
5837	47693.28015
5838	47691.07086
5839	47690.1533
5840	47687.97753
5841	47687.06113
5842	47686.26497
5843	47685.66039
5844	47684.59331
5845	47681.70882
5846	47680.55899
5847	47680.46307
5848	47679.07144
5849	47678.51649
5850	47678.37857
5851	47677.90191
5852	47677.50563
5853	47676.74758
5854	47670.52443
5855	47668.09847
5856	47666.8717
5857	47666.49814
5858	47665.33305
5859	47665.09477
5860	47664.04853
5861	47661.25394
5862	47660.72495
5863	47657.69194
5864	47656.73426
5865	47655.51232
5866	47655.10773
5867	47654.8254
5868	47652.01596
5869	47651.72894
5870	47650.83485
5871	47649.29748
5872	47648.22303
5873	47646.63269
5874	47645.36728
5875	47644.85803
5876	47642.8844
5877	47641.56909
5878	47640.89234
5879	47639.88943
5880	47639.48464
5881	47638.24867
5882	47637.86364
5883	47637.02099
5884	47635.91452
5885	47635.16597
5886	47634.47179
5887	47633.71217
5888	47632.60987
5889	47631.80669
5890	47627.58288
5891	47627.039
5892	47620.13702
5893	47619.68865
5894	47619.50731
5895	47617.81464
5896	47617.00341
5897	47616.59676
5898	47615.98298
5899	47614.92794
5900	47614.63702
5901	47614.1845
5902	47613.44077
5903	47610.89134
5904	47610.38118
5905	47609.44477
5906	47608.74698
5907	47607.04133
5908	47606.58182
5909	47606.00055
5910	47605.60657
5911	47604.51429
5912	47599.34438
5913	47598.23495
5914	47597.27196
5915	47596.65337
5916	47595.50797
5917	47594.52763
5918	47591.97061
5919	47591.1749
5920	47590.57747
5921	47589.67659
5922	47589.12158
5923	47589.04116
5924	47588.1509
5925	47584.57617
5926	47583.90395
5927	47580.26448
5928	47579.01879
5929	47578.60275
5930	47578.33025
5931	47577.36439
5932	47575.94769
5933	47574.96417
5934	47574.26826
5935	47573.20978
5936	47571.29743
5937	47570.35136
5938	47570.04483
5939	47569.54283
5940	47568.91515
5941	47567.87855
5942	47566.50498
5943	47566.22419
5944	47565.43667
5945	47564.4371
5946	47562.98969
5947	47562.53867
5948	47561.86095
5949	47561.21913
5950	47560.14969
5951	47559.59278
5952	47558.78798
5953	47558.31875
5954	47557.59872
5955	47557.49733
5956	47555.12639
5957	47554.61413
5958	47553.95949
5959	47553.26598
5960	47552.84395
5961	47552.22605
5962	47552.02332
5963	47551.39868
5964	47549.78971
5965	47547.32922
5966	47547.23117
5967	47546.35081
5968	47544.79795
5969	47543.9892
5970	47543.90715
5971	47543.29997
5972	47541.7297
5973	47540.38945
5974	47539.6787
5975	47538.51187
5976	47538.17983
5977	47535.57359
5978	47534.30584
5979	47533.57834
5980	47532.98429
5981	47532.88897
5982	47532.08058
5983	47531.46298
5984	47530.74616
5985	47529.73896
5986	47527.92764
5987	47527.70111
5988	47526.59089
5989	47524.19969
5990	47523.60766
5991	47522.94683
5992	47522.13316
5993	47521.96888
5994	47521.01308
5995	47520.1625
5996	47518.01215
5997	47517.34173
5998	47516.38194
5999	47515.49884
6000	47515.18678
6001	47514.67217
6002	47513.608
6003	47513.01835
6004	47512.27402
6005	47511.2097
6006	47509.61991
6007	47508.28269
6008	47507.37172
6009	47505.71349
6010	47504.75608
6011	47504.43139
6012	47503.71075
6013	47502.95899
6014	47502.90601
6015	47501.98681
6016	47501.28116
6017	47499.65737
6018	47499.51575
6019	47499.19421
6020	47498.65447
6021	47498.0348
6022	47496.8495
6023	47495.01247
6024	47490.89104
6025	47489.98535
6026	47487.95636
6027	47487.27971
6028	47486.47806
6029	47486.31174
6030	47485.63205
6031	47484.83089
6032	47484.44168
6033	47483.12025
6034	47481.58772
6035	47481.15032
6036	47480.71967
6037	47479.45991
6038	47477.91739
6039	47476.92579
6040	47471.50654
6041	47471.0115
6042	47470.77426
6043	47469.83226
6044	47468.80434
6045	47467.81276
6046	47465.9532
6047	47464.98002
6048	47463.86693
6049	47463.32901
6050	47461.13134
6051	47458.50451
6052	47455.21365
6053	47454.95437
6054	47454.70497
6055	47453.8276
6056	47452.58814
6057	47451.92649
6058	47451.29905
6059	47450.13126
6060	47448.61181
6061	47448.42242
6062	47447.83423
6063	47447.1826
6064	47446.18465
6065	47445.18494
6066	47444.2151
6067	47443.89711
6068	47443.38478
6069	47442.30639
6070	47442.0868
6071	47440.08008
6072	47439.91444
6073	47439.74601
6074	47439.39643
6075	47438.57332
6076	47437.76177
6077	47437.32052
6078	47434.87711
6079	47434.53172
6080	47434.14415
6081	47433.88917
6082	47432.68313
6083	47432.6398
6084	47432.63267
6085	47432.39566
6086	47431.93674
6087	47431.25489
6088	47429.7294
6089	47428.08907
6090	47427.26107
6091	47424.78847
6092	47424.21282
6093	47423.57617
6094	47422.45127
6095	47421.0319
6096	47419.07173
6097	47417.30693
6098	47415.20207
6099	47415.10453
6100	47415.03522
6101	47413.86856
6102	47411.29717
6103	47410.62808
6104	47409.25494
6105	47408.86576
6106	47407.28503
6107	47406.27694
6108	47405.09184
6109	47404.69544
6110	47404.00983
6111	47403.16478
6112	47402.02357
6113	47401.73235
6114	47400.33231
6115	47399.63888
6116	47398.26708
6117	47397.78337
6118	47397.23836
6119	47396.49623
6120	47395.33947
6121	47394.87213
6122	47394.0809
6123	47392.87132
6124	47391.08052
6125	47385.72635
6126	47385.71094
6127	47384.67719
6128	47382.59015
6129	47381.38795
6130	47380.58643
6131	47379.03668
6132	47378.63873
6133	47377.25983
6134	47376.51386
6135	47375.58004
6136	47374.45954
6137	47373.51364
6138	47372.78905
6139	47372.29908
6140	47370.03985
6141	47369.29863
6142	47369.18393
6143	47368.71404
6144	47368.58637
6145	47366.14894
6146	47365.4189
6147	47361.80139
6148	47360.36895
6149	47359.53028
6150	47358.84944
6151	47358.01162
6152	47357.62725
6153	47357.6077
6154	47357.50992
6155	47355.71428
6156	47355.38948
6157	47354.09025
6158	47353.26778
6159	47352.42095
6160	47349.44351
6161	47348.85569
6162	47348.32433
6163	47347.89093
6164	47347.42812
6165	47346.51321
6166	47345.78864
6167	47345.33092
6168	47344.4154
6169	47343.95439
6170	47341.91677
6171	47340.35154
6172	47338.86652
6173	47337.1788
6174	47336.93671
6175	47336.46441
6176	47336.18585
6177	47334.35344
6178	47332.73983
6179	47331.62523
6180	47331.02846
6181	47330.38506
6182	47328.17831
6183	47327.51843
6184	47327.34178
6185	47326.77074
6186	47325.87926
6187	47325.41614
6188	47324.5248
6189	47323.73158
6190	47323.00056
6191	47321.0444
6192	47320.72187
6193	47319.81245
6194	47318.97886
6195	47318.62885
6196	47317.06519
6197	47316.163
6198	47315.2817
6199	47313.77616
6200	47313.46594
6201	47312.83629
6202	47310.84311
6203	47310.271
6204	47309.27938
6205	47309.01261
6206	47307.96581
6207	47307.11393
6208	47306.8527
6209	47306.15537
6210	47305.97029
6211	47304.79078
6212	47304.027
6213	47302.29939
6214	47298.17874
6215	47297.70924
6216	47296.74901
6217	47296.27886
6218	47295.35091
6219	47294.49443
6220	47293.72713
6221	47293.33356
6222	47292.95357
6223	47292.58403
6224	47289.62635
6225	47288.9374
6226	47288.53195
6227	47287.88115
6228	47285.93219
6229	47284.65829
6230	47283.99846
6231	47283.51109
6232	47282.9103
6233	47282.22309
6234	47281.82492
6235	47281.25798
6236	47279.74809
6237	47278.58957
6238	47277.69663
6239	47275.39445
6240	47274.50472
6241	47273.19811
6242	47273.06132
6243	47271.69623
6244	47271.39764
6245	47270.2384
6246	47269.84646
6247	47268.78983
6248	47267.97008
6249	47267.43917
6250	47266.77262
6251	47266.31782
6252	47263.75114
6253	47263.32365
6254	47262.80079
6255	47261.77031
6256	47261.04538
6257	47260.85341
6258	47260.20535
6259	47258.82679
6260	47257.82571
6261	47256.9219
6262	47256.51517
6263	47255.54716
6264	47254.96011
6265	47252.93884
6266	47250.61721
6267	47249.51012
6268	47248.72606
6269	47248.12243
6270	47245.84411
6271	47244.96574
6272	47244.44703
6273	47243.49616
6274	47242.91946
6275	47242.38642
6276	47241.6402
6277	47241.04118
6278	47240.8344
6279	47240.39404
6280	47239.50368
6281	47235.07706
6282	47231.89608
6283	47228.93267
6284	47227.94737
6285	47227.65391
6286	47227.30657
6287	47225.51111
6288	47224.87023
6289	47222.37333
6290	47219.46059
6291	47218.43465
6292	47217.84884
6293	47217.35171
6294	47217.04128
6295	47214.10972
6296	47213.62611
6297	47212.93463
6298	47212.13507
6299	47211.83056
6300	47203.02791
6301	47202.38404
6302	47201.29545
6303	47200.39211
6304	47199.76124
6305	47199.01625
6306	47197.93726
6307	47196.70044
6308	47196.43072
6309	47196.10714
6310	47195.25022
6311	47194.74503
6312	47193.86922
6313	47192.90924
6314	47191.58566
6315	47190.99436
6316	47189.24435
6317	47188.33746
6318	47185.01857
6319	47184.99829
6320	47184.7975
6321	47184.58848
6322	47184.20507
6323	47183.47269
6324	47182.11286
6325	47180.87355
6326	47180.28379
6327	47180.03677
6328	47179.65192
6329	47177.97843
6330	47168.47471
6331	47167.90029
6332	47166.81822
6333	47166.34301
6334	47165.72528
6335	47165.56986
6336	47165.14649
